Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,product_name,average_rating,total_no_of_reviews,brand,model,in_stock,condition,ships_from,sold_by,prime_eligible,drive_type,form_factor,interface,read_speed_mbps,write_speed_mbps,estimated_delivery_date,warranty_months
$0.049,$49.23,$98,400 GB x5,,Tape,LTO-3,New,https://www.amazon.com/dp/B0065P828G?tag=synack-20&linkCode=osi&th=1&psc=1,Internal Hard Drive,4.5,150,Unknown,B0065P828G,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,64,64,01/15,24
$0.049,$49.25,$197,4 TB,3 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B07H231394?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,B07H231394,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.049,$49.34,$99,2 TB,5 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B01CG0DCWE?tag=synack-20&linkCode=osi&th=1&psc=1,"Seagate Enterprise 2TB HDD ST2000NM0055 2TB SATA III 6Gb/s 7200RPM 128MB 3.5""",3.8,7,Seagate,ST2000NM0055,limited,new,ONLINE USA OUTLET,ONLINE USA OUTLET,True,HDD,"3.5""",SATA III,180,180,04/29,60
$0.050,$49.56,$595,12 TB,3 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B07H55KMFH?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,250,Seagate,B07H55KMFH,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,160,160,01/15,24
$0.050,$49.67,$149,3 TB,5 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B01IF60N0M?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage,4.5,250,Unknown,B01IF60N0M,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,110,01/15,24
$0.050,$49.83,$299,6 TB,,Internal,SAS,New,https://www.amazon.com/dp/B01BBEQD68?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Solution,4.5,250,Seagate,STEA1000400,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,160,160,01/20,24
$0.050,$49.83,$299,6 TB,1 year,Internal,SAS,New,https://www.amazon.com/dp/B0787N66N4?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,500,450,01/15,12
$0.050,$49.94,$799,16 TB,3 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B08R3Z2JL1?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B08R3Z2JL1,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,140,140,01/15,24
$0.050,$49.96,$699,14 TB,,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0BNJHLL9X?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,no,SSD,"2.5""",SATA III,0,0,01/01,24
$0.050,$49.98,$100,2 TB,2 years,"External 2.5""",HDD,New,https://www.amazon.com/dp/B00IRV005E?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,False,HDD,"3.5""",SATA III,0,0,unknown,12
$0.050,$49.98,$30,600 GB,,Internal,SAS,Used,https://www.amazon.com/dp/B07XR6KWTB?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,0,0,01/15,24
$0.050,$49.99,$50,1 TB,5 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B00A47FPL8?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,no,HDD,"3.5""",SATA III,0,0,01/01,24
$0.050,$49.99,$50,25 GB x40,,Optical,BD-RE,New,https://www.amazon.com/dp/B079P9B5RQ?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,True,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.050,$49.99,$50,1 TB,3 months,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B07HB6DCSD?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,0,Unknown,B07HB6DCSD,unknown,new,Amazon,Amazon,no,HDD,"3.5""",SATA III,0,0,01/01,12
$0.050,$49.99,$50,1 TB,2 years,"External 3.5""",HDD,Used,https://www.amazon.com/dp/B0DFZS1799?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.050,$49.99,$50,1 TB,2 years,"External 3.5""",HDD,Used,https://www.amazon.com/dp/B0DJWWJ7DN?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,no,SSD,"2.5""",SATA III,0,0,Unknown,12
$0.050,$49.99,$50,1 TB,3 months,"Internal 2.5""",HDD,Used,https://www.amazon.com/dp/B0FYKFV1FX?tag=synack-20&linkCode=osi&th=1&psc=1,"HGST HUC721010ASS601 (0B30781) 1TB SAS-6GB/s 7.2K 2.5"" HDD (Renewed)",4.3,267,HGST Companies,HUC721010ASS601,True,refurbished,Certified IT Pros,Certified IT Pros,True,HDD,"2.5""",SATA III,120,120,05/04,3
$0.050,$49.99,$125,100 GB x25,,Optical,BD-R,New,https://www.amazon.com/dp/B0C3SNB2FV?tag=synack-20&linkCode=osi&th=1&psc=1,External Portable Hard Drive,4.5,150,Unknown,B0C3SNB2FV,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,150,140,01/15,24
$0.050,$50.00,$100,2 TB,2 years,"External 3.5""",HDD,Used,https://www.amazon.com/dp/B09WZVHK8Y?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,12
$0.050,$50.00,$100,2 TB,2 years,"Internal 2.5""",HDD,New,https://www.amazon.com/dp/B096HFDN12?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,24
$0.050,$50.00,$400,8 TB,6 months,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0D3NPQFTG?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B0D3NPQFTG,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.2,150,140,01/15,24
$0.050,$50.00,$30,600 GB,,Internal,SAS,Used,https://www.amazon.com/dp/B0038JVJCS?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,50,Unknown,B0038JVJCS,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/20,24
$0.050,$50.00,$60,1.2 TB,,Internal,SAS,Used,https://www.amazon.com/dp/B07MX6JTMT?tag=synack-20&linkCode=osi&th=1&psc=1,Seagate Barracuda Pro 10TB Internal Hard Drive,4.5,250,Seagate,Barracuda Pro,True,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,272,272,01/15,60
$0.050,$50.00,$50,1 TB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B00BVW6MEO?tag=synack-20&linkCode=osi&th=1&psc=1,Internal Hard Drive,4.5,150,Unknown,B00BVW6MEO,limited,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.050,$50.00,$200,4 TB,,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B00VN08ZRG?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Seagate,B00VN08ZRG,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,160,140,01/15,24
$0.050,$50.33,$302,6 TB,5 years,"External 3.5""",HDD,Used,https://www.amazon.com/dp/B07GHMTK9Q?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,150,Unknown,B07GHMTK9Q,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,540,520,01/15,24
$0.050,$50.40,$504,10 TB,,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B076H1XJ87?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,500,Unknown,Unknown,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,24
$0.051,$50.50,$101,2 TB,2 years,"External 3.5""",HDD,Used,https://www.amazon.com/dp/B08JKH9XZC?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,150,Unknown,Unknown,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,36
$0.051,$50.65,$38,750 GB,,"Internal 2.5""",HDD,Used,https://www.amazon.com/dp/B00F0EIWWO?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B00F0EIWWO,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,130,130,01/15,24
$0.051,$50.76,$25,500 GB,,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B008H343YG?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B008H343YG,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,100,95,01/15,24
$0.052,$51.55,$825,16 TB,,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B08L6MM1TM?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,no,HDD,"3.5""",SATA III,0,0,01/01,12
$0.052,$51.98,$62,1.2 TB,3 months,Internal,SAS,Used,https://www.amazon.com/dp/B07FWKHB2W?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,150,Unknown,Unknown,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.052,$51.99,$39,25 GB x30,,Optical,BD-RE,New,https://www.amazon.com/dp/B079PB3ZG1?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,100,Unknown,B079PB3ZG1,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,540,500,01/15,24
$0.052,$51.99,$65,25 GB x50,,Optical,BD-RE,New,https://www.amazon.com/dp/B079PTTJXC?tag=synack-20&linkCode=osi&th=1&psc=1,WD Blue 3D NAND Internal SSD,4.6,850,Western Digital,WD Blue 3D NAND,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,560,530,01/20,60
$0.052,$52.11,$24,4.7 GB x100,,Optical,DVD-R,New,https://www.amazon.com/dp/B0B7QMLRR4?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,limited,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.052,$52.22,$94,1.8 TB,5 years,Internal,SAS,Used,https://www.amazon.com/dp/B075NZSVLL?tag=synack-20&linkCode=osi&th=1&psc=1,WD Blue 1TB Internal SSD,4.5,850,Western Digital,WD Blue,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,560,530,01/15,24
$0.052,$52.22,$94,1.8 TB,3 months,Internal,SAS,Used,https://www.amazon.com/dp/B07ZDKK9TN?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B07ZDKK9TN,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,120,110,01/15,24
$0.052,$52.50,$525,10 TB,,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B01DAI6JUS?tag=synack-20&linkCode=osi&th=1&psc=1,"Seagate Enterprise Capacity ST10000NM0016 10TB 7200 RPM SATA 6.0Gb/s 256MB Cache Hyperscale 512e 3.5"" Hard Disk Drives",3.4,95,Seagate,ST10000NM0016,limited,new,Amazon,ONLINE USA OUTLET,True,HDD,"3.5""",SATA III,272,272,04/29,60
$0.053,$52.60,$210,4 TB,,Internal,SAS,New,https://www.amazon.com/dp/B07W5XGYKP?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,500,Unknown,B07W5XGYKP,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.053,$53.00,$53,1 TB,,Internal,SAS,Used,https://www.amazon.com/dp/B00724D7AM?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.0,50,Unknown,B00724D7AM,limited,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,100,01/15,24
$0.053,$53.00,$53,1 TB,,Internal,SAS,Used,https://www.amazon.com/dp/B012681IQS?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,B012681IQS,unknown,new,Amazon,Amazon,no,HDD,"3.5""",SATA III,0,0,01/01,24
$0.053,$53.00,$53,1 TB,5 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B00D38U4GQ?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B00D38U4GQ,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/20,24
$0.053,$53.00,$53,1 TB,5 years,Internal,SAS,Used,https://www.amazon.com/dp/B01CG0DCLA?tag=synack-20&linkCode=osi&th=1&psc=1,Internal Hard Drive,4.5,150,Unknown,B01CG0DCLA,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.053,$53.00,$53,1 TB,,Internal,SAS,Used,https://www.amazon.com/dp/B01G3S7PDW?tag=synack-20&linkCode=osi&th=1&psc=1,External Disk Drive Storage Device,4.5,250,Generic,B01G3S7PDW,limited,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.053,$53.00,$53,1 TB,3 months,Internal,SAS,Used,https://www.amazon.com/dp/B07QFB2M6C?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive 1TB,4.5,150,Unknown,B07QFB2M6C,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.053,$53.00,$53,1 TB,3 years,Internal,SAS,Used,https://www.amazon.com/dp/B0FHC28QV6?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,0,Unknown,B0FHC28QV6,unknown,new,Amazon,Amazon,no,SSD,"2.5""",SATA III,0,0,01/01,12
$0.053,$53.08,$25,4.7 GB x100,1 year,Optical,DVD-R,New,https://www.amazon.com/dp/B002UPDXLQ?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,no,new,Amazon,Amazon,no,HDD,"3.5""",SATA III,0,0,01/01,12
$0.053,$53.08,$25,4.7 GB x100,,Optical,DVD-R,New,https://www.amazon.com/dp/B0C162H62P?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,0,0,01/01,12
$0.053,$53.08,$25,4.7 GB x100,1 year,Optical,DVD-R,New,https://www.amazon.com/dp/B001RQPAHO?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,0.0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,False,HDD,"3.5""",SATA III,0,0,Unknown,12
$0.053,$53.08,$25,4.7 GB x100,1 year,Optical,DVD-R,New,https://www.amazon.com/dp/B001T40DGM?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,0.0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,no,HDD,"3.5""",SATA III,0,0,Unknown,12
$0.053,$53.08,$25,4.7 GB x100,,Optical,DVD-R,New,https://www.amazon.com/dp/B0DF4FMDCT?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B0DF4FMDCT,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.053,$53.40,$133,2.5 TB,,Tape,LTO-6,New,https://www.amazon.com/dp/B077YX78Z3?tag=synack-20&linkCode=osi&th=1&psc=1,Seagate Barracuda Internal Hard Drive,4.2,450,Seagate,ST1000DM010,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.054,$53.83,$646,12 TB,5 years,"External 3.5""",HDD,Used,https://www.amazon.com/dp/B0CF81HG8G?tag=synack-20&linkCode=osi&th=1&psc=1,Internal Solid State Drive,4.5,150,Unknown,B0CF81HG8G,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/20,24
$0.054,$53.98,$27,25 GB x20,,Optical,BD-RE,New,https://www.amazon.com/dp/B079PHQXXP?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B079PHQXXP,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,110,01/15,12
$0.054,$53.99,$54,25 GB x40,,Optical,BD-RE,New,https://www.amazon.com/dp/B079P9VQGG?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B079P9VQGG,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,12
$0.054,$54.25,$108,2 TB,1 year,"External 3.5""",HDD,Used,https://www.amazon.com/dp/B0BQX6NNVC?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,150,Unknown,B0BQX6NNVC,limited,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.054,$54.50,$109,2 TB,2 years,"Internal 2.5""",HDD,New,https://www.amazon.com/dp/B09DDFRFHN?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B09DDFRFHN,limited,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,100,100,01/15,24
$0.055,$54.99,$55,100 GB x10,,Optical,BD-R,New,https://www.amazon.com/dp/B0BKTQWX91?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,50,Unknown,B0BKTQWX91,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,36
$0.055,$55.00,$55,1 TB,3 years,"Internal 2.5""",HDD,Used,https://www.amazon.com/dp/B07NGKRNVF?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,50,Unknown,B07NGKRNVF,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.055,$55.11,$26,4.7 GB x100,1 year,Optical,DVD-R,New,https://www.amazon.com/dp/B0D9RB2CXN?tag=synack-20&linkCode=osi&th=1&psc=1,Internal Hard Drive,4.5,500,Unknown,B0D9RB2CXN,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,180,180,01/15,24
$0.055,$55.21,$26,4.7 GB x100,1 year,Optical,DVD-R,New,https://www.amazon.com/dp/B001T429TQ?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,50,Unknown,Unknown,unknown,new,Amazon,Amazon,True,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.056,$55.56,$25,450 GB,5 years,Internal,SAS,Used,https://www.amazon.com/dp/B002P4MLOC?tag=synack-20&linkCode=osi&th=1&psc=1,Disk Drive Storage Device,4.5,250,Unknown,B002P4MLOC,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.056,$55.96,$14,25 GB x10,,Optical,BD-RE,New,https://www.amazon.com/dp/B079PB776M?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,150,Unknown,B079PB776M,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.056,$55.98,$28,500 GB,3 years,"External 3.5""",HDD,New,https://www.amazon.com/dp/B0DX1R3VVT?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Storage Device,4.5,150,Unknown,B0DX1R3VVT,limited,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.056,$55.99,$42,25 GB x30,,Optical,BD-RE,New,https://www.amazon.com/dp/B079P9TWLZ?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,250,Unknown,B079P9TWLZ,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,90,85,01/15,12
$0.056,$56.05,$90,800 GB x2,,Tape,LTO-4,New,https://www.amazon.com/dp/B008BNS7RQ?tag=synack-20&linkCode=osi&th=1&psc=1,Seagate Barracuda 1TB Hard Drive,4.5,850,Seagate,Barracuda ST1000DM003,True,new,Amazon,Amazon,True,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.056,$56.25,$900,8 TB x2,,"External 3.5""",HDD,New,https://www.amazon.com/dp/B00Z13V5LY?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,0,0,01/01,24
$0.057,$56.51,$45,800 GB,,Tape,LTO-4,Used,https://www.amazon.com/dp/B003PODVUO?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,0,0,01/01,24
$0.057,$57.24,$229,4 TB,5 years,Internal,SAS,New,https://www.amazon.com/dp/B09FH6X7R7?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B09FH6X7R7,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.057,$57.34,$27,4.7 GB x100,1 year,Optical,DVD-R,New,https://www.amazon.com/dp/B00LH2548I?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,50,Unknown,B00LH2548I,unknown,new,Amazon,Amazon,True,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.057,$57.34,$27,4.7 GB x100,1 year,Optical,DVD-R,New,https://www.amazon.com/dp/B001SHZJWS?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B001SHZJWS,yes,new,Amazon,Amazon,yes,Portable HDD,"3.5""",USB 3.0,100,95,01/15,12
$0.057,$57.34,$27,4.7 GB x100,1 year,Optical,DVD-R,New,https://www.amazon.com/dp/B003MUT66Y?tag=synack-20&linkCode=osi&th=1&psc=1,Seagate Barracuda 7200 RPM SATA Hard Drive,4.2,450,Seagate,ST3000DM001,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,64,64,01/20,24
$0.057,$57.34,$27,4.7 GB x100,1 year,Optical,DVD-R,New,https://www.amazon.com/dp/B003O7DKMQ?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,3.5,50,Unknown,B003O7DKMQ,limited,new,Amazon,Amazon,True,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.057,$57.34,$27,4.7 GB x100,1 year,Optical,DVD-R,New,https://www.amazon.com/dp/B00O0IDJT2?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Seagate,Expansion,True,new,Amazon,Amazon,True,Portable HDD,"3.5""",USB 3.0,160,160,01/20,24
$0.057,$57.34,$27,4.7 GB x100,1 year,Optical,DVD-R,New,https://www.amazon.com/dp/B001T40FWY?tag=synack-20&linkCode=osi&th=1&psc=1,Disk Drive Storage Device,4.5,150,Unknown,B001T40FWY,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,12/31,24
$0.057,$57.34,$27,4.7 GB x100,,Optical,DVD-R,New,https://www.amazon.com/dp/B003MOJHGE?tag=synack-20&linkCode=osi&th=1&psc=1,"Optical Quantum DVD+R 4.7GB 16X White Inkjet Printable Blank DVDs - 100pk Cake Box (FFP), Writable DVD Discs, Recordable DVD+R Discs, 100 Discs",4.6,160,Optical Quantum,DVD+R 4.7GB 16X,True,new,Amazon,RunTechMedia,True,Portable SSD,"2.5""",USB 3.0,16,16,04/29,120
$0.057,$57.40,$13,4.7 GB x50,,Optical,DVD-R,New,https://www.amazon.com/dp/B07Z6QRV6B?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,250,Seagate,B07Z6QRV6B,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,160,150,01/15,24
$0.058,$57.50,$23,400 GB,,Tape,LTO-3,New,https://www.amazon.com/dp/B0007V8360?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,3.5,50,Unknown,Unknown,unknown,new,Amazon,Amazon,True,HDD,"3.5""",SATA III,7200,7200,01/20,24
$0.058,$57.72,$25,8.5 GB x50,,Optical,DVD-R,Used,https://www.amazon.com/dp/B085HNP258?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B085HNP258,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.058,$57.98,$29,25 GB x20,,Optical,BD-RE,New,https://www.amazon.com/dp/B079P9LTL5?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Seagate,Backup Plus,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,140,140,01/15,24
$0.058,$57.98,$29,500 GB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B00SLZWFM2?tag=synack-20&linkCode=osi&th=1&psc=1,"Western Digital Blue WD5000AZLX 500 GB 3.5"" 7200 RPM SATA Hard Drive",5.0,1,Western Digital,WD5000AZLX,limited,new,Dealforless,Dealforless,True,HDD,"3.5""",SATA III,72,72,05/01,24
$0.058,$57.98,$29,500 GB,1 year,"External 3.5""",HDD,New,https://www.amazon.com/dp/B0D6YJ9MGQ?tag=synack-20&linkCode=osi&th=1&psc=1,Storage Drive,4.5,0,Unknown,B0D6YJ9MGQ,limited,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.058,$57.99,$58,1 TB,3 years,"Internal 2.5""",HDD,New,https://www.amazon.com/dp/B08QTT1P5R?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Storage Device,4.5,500,Unknown,B08QTT1P5R,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,24
$0.058,$58.32,$35,600 GB,,Internal,SAS,Used,https://www.amazon.com/dp/B002P4J3YI?tag=synack-20&linkCode=osi&th=1&psc=1,Internal Hard Drive,4.5,150,Seagate,B002P4J3YI,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,72,72,01/15,24
$0.058,$58.32,$35,600 GB,,Internal,SAS,Used,https://www.amazon.com/dp/B00I8C667S?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,150,Unknown,Unknown,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
