Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,product_name,average_rating,total_no_of_reviews,brand,model,in_stock,condition,ships_from,sold_by,prime_eligible,drive_type,form_factor,interface,read_speed_mbps,write_speed_mbps,estimated_delivery_date,warranty_months
$0.032,$32.50,$195,6 TB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B071V6SVK2?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,250,Unknown,B071V6SVK2,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.033,$32.50,$130,4 TB,,Internal,SAS,New,https://www.amazon.com/dp/B0796J5MFJ?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B0796J5MFJ,unknown,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,120,12/31,24
$0.033,$32.66,$49,1.5 TB,,Tape,LTO-5,New,https://www.amazon.com/dp/B003HLTPBO?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,250,Seagate,B003HLTPBO,limited,new,Amazon,Amazon,yes,Portable HDD,"3.5""",USB 3.0,120,110,01/15,24
$0.033,$32.67,$41,25 GB x50,,Optical,BD-RE,New,https://www.amazon.com/dp/B00HYOMPIA?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,0,0,Unknown,12
$0.033,$32.80,$328,10 TB,3 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B07J35YWQY?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,150,Unknown,Unknown,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,560,530,01/15,24
$0.033,$32.86,$460,14 TB,5 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B07DHY61JP?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,150,Unknown,Unknown,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,24
$0.033,$32.94,$329,10 TB,1 year,Internal,SAS,New,https://www.amazon.com/dp/B01GXUR98G?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B01GXUR98G,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,120,115,01/15,24
$0.033,$33.00,$660,20 TB,3 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0CYQHWXT4?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,50,Unknown,B0CYQHWXT4,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.033,$33.16,$199,6 TB,3 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B09CG78TP6?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B09CG78TP6,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,120,01/15,24
$0.033,$33.17,$199,6 TB,5 years,Internal,SAS,New,https://www.amazon.com/dp/B00M0256UA?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.0,50,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.033,$33.17,$199,6 TB,,Internal,SAS,New,https://www.amazon.com/dp/B086Q2KN9R?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,250,Unknown,B086Q2KN9R,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,120,120,01/15,24
$0.033,$33.17,$199,6 TB,5 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B00WOSJLQA?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Seagate,B00WOSJLQA,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,120,120,01/15,24
$0.033,$33.17,$199,6 TB,,Internal,SAS,New,https://www.amazon.com/dp/B07W6Y2YHL?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,50,Unknown,B07W6Y2YHL,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,24
$0.033,$33.25,$133,4 TB,3 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B0G6BSNYZ8?tag=synack-20&linkCode=osi&th=1&psc=1,External Portable Hard Drive Storage Device,4.5,150,Unknown,B0G6BSNYZ8,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.033,$33.33,$50,1.5 TB,,Tape,LTO-5,New,https://www.amazon.com/dp/B01APVHOX4?tag=synack-20&linkCode=osi&th=1&psc=1,Seagate Internal Hard Drive,4.5,250,Seagate,ST1000DM010,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,72,72,01/15,24
$0.033,$33.33,$200,6 TB,3 months,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B0F2GZFGP9?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,150,Unknown,Unknown,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.033,$33.33,$30,900 GB,1 month,Internal,SAS,Used,https://www.amazon.com/dp/B08QJPTG5Z?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,250,Unknown,B08QJPTG5Z,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,120,01/15,12
$0.033,$33.33,$40,1.2 TB,,Internal,SAS,New,https://www.amazon.com/dp/B06ZXQRSX8?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,50,Unknown,B06ZXQRSX8,unknown,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.033,$33.33,$40,1.2 TB,3 months,Internal,SAS,Used,https://www.amazon.com/dp/B07FSQ3WKF?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,100,Unknown,B07FSQ3WKF,unknown,new,Amazon,Amazon,True,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.033,$33.47,$268,8 TB,,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B08KTM4SNY?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,no,SSD,"2.5""",SATA III,0,0,01/01,12
$0.034,$33.50,$335,10 TB,3 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B082LNS4JZ?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,50,Unknown,B082LNS4JZ,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.034,$33.50,$67,2 TB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B005MQNCPC?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,250,Unknown,B005MQNCPC,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,110,01/15,24
$0.034,$33.62,$269,8 TB,5 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B07SW18G1K?tag=synack-20&linkCode=osi&th=1&psc=1,WD Blue 3D NAND Internal SSD,4.5,250,WD,WDS500G2B0A,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,560,530,01/15,60
$0.034,$33.62,$269,8 TB,,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B014UYHGVC?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon External Hard Drive,4.5,150,Unknown,B014UYHGVC,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,130,130,01/15,24
$0.034,$33.75,$270,8 TB,2 years,"External 3.5""",HDD,Used,https://www.amazon.com/dp/B098PSWPDM?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,no,SSD,"2.5""",SATA III,0,0,01/01,12
$0.034,$33.75,$270,8 TB,3 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0B94M13NH?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,0,0,Unknown,B0B94M13NH,unknown,new,Amazon,Amazon,False,SSD,M.2,NVMe PCIe,0,0,unknown,24
$0.034,$33.75,$540,16 TB,,"External 3.5""",HDD,New,https://www.amazon.com/dp/B08KY99GPL?tag=synack-20&linkCode=osi&th=1&psc=1,"WD 16TB My Book External Hard Drive, Desktop HDD with Password Protection, USB 3.0, SuperSpeed USB, Software for Device Management, Backup, Hardware encryption, Works with PC and Mac, Black",4.3,7992,WD,My Book,limited,new,Amazon,Memory-Warehouse,True,Portable HDD,"3.5""",USB 3.0,130,130,04/29,24
$0.034,$33.75,$540,16 TB,5 years,"External 3.5""",HDD,New,https://www.amazon.com/dp/B08C8CHZTY?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Model,4.5,150,Unknown,Unknown,limited,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,24
$0.034,$34.00,$136,4 TB,5 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B01CG0DD1E?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,no,HDD,"3.5""",SATA III,0,0,01/01,24
$0.034,$34.00,$340,10 TB,5 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0DF99JTF1?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,36
$0.034,$34.00,"$1,020",30 TB,5 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0FF69RHHL?tag=synack-20&linkCode=ogi&th=1&psc=1,Unknown Disk Drive,4.5,50,Unknown,Unknown,limited,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.034,$34.00,$136,4 TB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B071KVB4F8?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B071KVB4F8,limited,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,12
$0.034,$34.00,$42,50 GB x25,,Optical,BD-R,New,https://www.amazon.com/dp/B018640FNI?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Model,4.0,50,Unknown,B018640FNI,True,new,Amazon,Amazon,True,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.034,$34.17,$820,24 TB,5 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0CM293XCL?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,0,0,01/01,24
$0.034,$34.17,$41,1.2 TB,,Internal,SAS,Used,https://www.amazon.com/dp/B01LXAKE6W?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.034,$34.19,$27,800 GB,,Tape,LTO-4,New,https://www.amazon.com/dp/B00379WZKE?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B00379WZKE,limited,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,110,01/15,24
$0.034,$34.25,$137,4 TB,5 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B00FJRS5BA?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,250,Unknown,B00FJRS5BA,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,130,130,01/15,24
$0.034,$34.25,$274,8 TB,,Internal,SAS,New,https://www.amazon.com/dp/B01FRBJWIM?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,B01FRBJWIM,unknown,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.034,$34.25,$137,4 TB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B00GZY9GL4?tag=synack-20&linkCode=osi&th=1&psc=1,Internal Hard Drive,4.5,150,Unknown,B00GZY9GL4,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.034,$34.29,$480,14 TB,3 months,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B0F4XZDR53?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,250,Unknown,B0F4XZDR53,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,110,01/15,24
$0.034,$34.32,$549,16 TB,4 years,"External 3.5""",HDD,New,https://www.amazon.com/dp/B0GPY24GNK?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,150,Unknown,B0GPY24GNK,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,36
$0.034,$34.32,$43,50 GB x25,,Optical,BD-R,New,https://www.amazon.com/dp/B07KYY213F?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.0,50,Unknown,B07KYY213F,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.034,$34.37,$21,600 GB,,Internal,SAS,New,https://www.amazon.com/dp/B009OZ32OS?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B009OZ32OS,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,110,01/15,24
$0.034,$34.37,$550,16 TB,,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0CN5LNQSC?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,50,Unknown,B0CN5LNQSC,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.034,$34.38,$275,8 TB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B094V34SHR?tag=synack-20&linkCode=osi&th=1&psc=1,"Seagate Exos 7E8 8TB Enterprise Capacity HDD - 7200 RPM, 256MB Cache, SATA III 6 Gb/s Interface, 3.5"" Internal Hard Drive, Crypto Chia Mining - ST8000NM0055",3.6,20,Seagate,ST8000NM0055,True,new,eNovativeGear,eNovativeGear,True,HDD,"3.5""",SATA III,272,272,04/30,60
$0.035,$34.50,$69,2 TB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B07XK1KWCY?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B07XK1KWCY,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.035,$34.50,$69,2 TB,3 months,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B088P8C6G6?tag=synack-20&linkCode=osi&th=1&psc=1,"Seagate Barracuda ST2000DM001 2TB 7200RPM 64MB Cache SATA 6.0Gb/s 3.5"" Internal Desktop Hard Drive - 3 Year Warranty (Renewed)",4.6,20,Seagate,ST2000DM001,True,refurbished,third-party,Tech Original,True,HDD,"3.5""",SATA III,150,150,05/07,36
$0.035,$34.50,$138,4 TB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B07GR5BDZ4?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,150,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.035,$34.62,$900,26 TB,3 years,"External 3.5""",HDD,New,https://www.amazon.com/dp/B0DYQDZ57J?tag=synack-20&linkCode=osi&th=1&psc=1,External Storage Drive,4.5,150,Unknown,B0DYQDZ57J,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,100,01/15,24
$0.035,$34.72,$625,18 TB,5 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0966TBDRZ?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.035,$34.80,$44,50 GB x25,,Optical,BD-R,New,https://www.amazon.com/dp/B07TWNYMC7?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,0,0,01/01,12
$0.035,$34.94,$559,16 TB,6 months,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B07SJTST6T?tag=synack-20&linkCode=osi&th=1&psc=1,"Seagate IronWolf Pro ST16000NE000 16 TB Hard Drive - 3.5"" Internal - SATA (SATA/600), Mechanical Hard Disk",3.9,371,Seagate,ST16000NE000,limited,refurbished,third-party,Hard2FindParts,no,HDD,"3.5""",SATA III,272,272,06/09,6
$0.035,$35.00,$70,2 TB,3 months,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B07KR2XDTF?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,250,Unknown,B07KR2XDTF,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,110,12/20,24
$0.035,$35.00,$70,2 TB,3 months,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B0GVH6PBSN?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,B0GVH6PBSN,limited,new,Amazon,Amazon,True,SSD,M.2,NVMe PCIe,3500,3000,01/15,24
$0.035,$35.00,$140,4 TB,3 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B0DC28SGQ7?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,B0DC28SGQ7,unknown,new,Amazon,Amazon,yes,SSD,M.2,NVMe PCIe,3500,3000,01/01,24
$0.035,$35.00,$140,4 TB,2 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B07DB1FLLK?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,50,Unknown,Unknown,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,12
$0.035,$35.00,$140,4 TB,3 months,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B07NDQS3G2?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,0,0,01/15,24
$0.035,$35.00,$210,6 TB,3 months,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B0845SMQJJ?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Seagate,B0845SMQJJ,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,140,140,01/15,12
$0.035,$35.00,$350,10 TB,1 year,"External 3.5""",HDD,Used,https://www.amazon.com/dp/B07NPMMZ8C?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,50,Unknown,Unknown,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.035,$35.00,$770,22 TB,3 years,"External 3.5""",HDD,New,https://www.amazon.com/dp/B0BB8TMWV7?tag=synack-20&linkCode=ogi&th=1&psc=1,Unknown Disk Drive Product,4.5,50,Unknown,Unknown,limited,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,24
$0.035,$35.00,$56,800 GB x2,,Tape,LTO-4,New,https://www.amazon.com/dp/B002ZZ22DQ?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Seagate,B002ZZ22DQ,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.035,$35.06,$631,18 TB,1 year,Internal,SAS,Used,https://www.amazon.com/dp/B09MWKFG51?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,150,Unknown,B09MWKFG51,True,new,Amazon,Amazon,True,SSD,M.2,NVMe PCIe,3500,3000,01/15,60
$0.035,$35.16,$44,50 GB x25,,Optical,BD-R,New,https://www.amazon.com/dp/B00IMS58LI?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,50,Unknown,B00IMS58LI,True,new,Amazon,Amazon,True,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.035,$35.20,$176,5 TB,2 years,"External 3.5""",HDD,Used,https://www.amazon.com/dp/B07XQXF444?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B07XQXF444,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,130,110,01/15,24
$0.035,$35.23,$282,8 TB,3 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0BXGGD69P?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,12
$0.035,$35.25,$141,4 TB,,"Internal 2.5""",HDD,Used,https://www.amazon.com/dp/B01LZMUNGR?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,150,Unknown,Unknown,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.035,$35.27,$141,4 TB,2 years,"External 3.5""",HDD,Used,https://www.amazon.com/dp/B0713WPGLL?tag=synack-20&linkCode=ogv&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,Unknown,24
$0.036,$35.55,$21,600 GB,3 months,Internal,SAS,Used,https://www.amazon.com/dp/B07F2RMXVH?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,50,Unknown,Unknown,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,540,500,01/15,24
$0.036,$35.62,$28,800 GB,,Tape,LTO-4,New,https://www.amazon.com/dp/B00MX5U6GS?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B00MX5U6GS,limited,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,110,01/15,24
$0.036,$35.62,$285,8 TB,,Internal,SAS,Used,https://www.amazon.com/dp/B093LTB1LM?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,50,Unknown,B093LTB1LM,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,36
$0.036,$35.75,$143,400 GB x10,,Tape,LTO-3,New,https://www.amazon.com/dp/B08BW8HRN8?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,250,Unknown,B08BW8HRN8,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,120,110,01/15,24
$0.036,$35.75,$429,12 TB,3 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B09DVPV5P9?tag=synack-20&linkCode=osi&th=1&psc=1,Seagate Exos X18 ST12000NM001J 12 TB Hard Drive - Internal - SATA (SATA/600) - Conventional Magnetic Recording (CMR) Method,2.1,2,Seagate,ST12000NM001J,True,new,third-party,Serverpartdeals US,True,HDD,"3.5""",SATA III,272,272,04/29,60
$0.036,$35.80,$89,50 GB x50,1 year,Optical,BD-R,New,https://www.amazon.com/dp/B00YBQT8XO?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B00YBQT8XO,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.036,$35.80,$179,5 TB,3 years,"External 3.5""",HDD,New,https://www.amazon.com/dp/B07VP5X239?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,100,Unknown,Unknown,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,560,530,01/15,36
$0.036,$35.83,$215,6 TB,3 months,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B07WDV1R8K?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Internal Hard Drive,4.5,150,Seagate,ST1000DM010,True,new,Amazon,Amazon.com,True,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.036,$35.98,$90,50 GB x50,1 year,Optical,BD-R,New,https://www.amazon.com/dp/B00KOCVCP6?tag=synack-20&linkCode=osi&th=1&psc=1,,,,,,,,,,,,,,,,,
$0.036,$36.00,$180,5 TB,3 years,"External 3.5""",HDD,New,https://www.amazon.com/dp/B0CJG4PHDG?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/01,12
$0.036,$36.00,$180,5 TB,1 year,"External 3.5""",HDD,New,https://www.amazon.com/dp/B0DBZ7DDFT?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,limited,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,24
$0.036,$36.06,$649,18 TB,5 years,Internal,SAS,Used,https://www.amazon.com/dp/B098YCXY22?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Model,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.036,$36.06,$6,160 GB,,"Internal 2.5""",HDD,Used,https://www.amazon.com/dp/B001P80F10?tag=synack-20&linkCode=osi&th=1&psc=1,Western Digital WD1600BEVT 160 GB 5400RPM SATA 8 MB 2.5-Inch Notebook Hard Drive,4.5,1625,Western Digital,WD1600BEVT,True,new,Fusion Technology,Fusion Technology,True,Portable HDD,"2.5""",SATA III,80,80,05/01,24
$0.036,$36.12,$289,8 TB,5 years,Internal,SAS,New,https://www.amazon.com/dp/B00SNGZB34?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive - 2TB,4.5,256,Unknown,B00SNGZB34,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,12
$0.036,$36.19,$579,16 TB,,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0B94NFYWX?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.036,$36.25,$29,800 GB,,Tape,LTO-4,New,https://www.amazon.com/dp/B001MECKGK?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.2,450,Unknown,B001MECKGK,limited,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 2.0,35,30,01/15,12
$0.037,$36.58,$439,12 TB,,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B08147LZFD?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Internal Hard Drive Storage Device,4.5,150,Seagate,ST1000DM010,True,new,Amazon,Amazon,True,HDD,"3.5""",SATA III,72,72,01/15,24
$0.037,$36.66,$55,1.5 TB,,Tape,LTO-5,New,https://www.amazon.com/dp/B004FS6UZM?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,250,Seagate,B004FS6UZM,limited,new,Amazon,Amazon,yes,Portable HDD,"3.5""",USB 3.0,130,125,01/15,24
